id,label,serial,status,configuration,purchase_date,purchase_cost,location,detector_model,firmware,notes,created_at,updated_at,location_updated
787,CS036,T021009103,OP,17,,,49,13,,,2026-08-30 00:09:00.576155+00:00,2026-08-30 00:09:00.576162+00:00,2026-08-30 00:08:59.977962+00:00
788,CS037,T021009100,OP,17,,,48,13,,,2026-08-30 00:09:00.576896+00:00,2026-08-30 00:09:00.576904+00:00,2026-08-30 00:08:59.977962+00:00
789,CS038,T021009097,OP,17,,,51,13,,,2026-08-30 00:09:00.577746+00:00,2026-08-30 00:09:00.577760+00:00,2026-08-30 00:08:59.977962+00:00
790,CS039,T021009096,OP,17,,,50,13,,,2026-08-30 00:09:00.578556+00:00,2026-08-30 00:09:00.578564+00:00,2026-08-30 00:08:59.977962+00:00
791,CS040,T021008799,OP,17,,,29,13,,,2026-08-30 00:09:00.579328+00:00,2026-08-30 00:09:00.579336+00:00,2026-08-30 00:08:59.977962+00:00
792,CS041,T021006148,OP,17,,,27,13,,,2026-08-30 00:09:00.579990+00:00,2026-08-30 00:09:00.579997+00:00,2026-08-30 00:08:59.977962+00:00
793,CS042,T021008780,OP,17,,,23,13,,,2026-08-30 00:09:00.580846+00:00,2026-08-30 00:09:00.580854+00:00,2026-08-30 00:08:59.977962+00:00
794,CS043,T021006135,OP,17,,,32,13,,,2026-08-30 00:09:00.581543+00:00,2026-08-30 00:09:00.581551+00:00,2026-08-30 00:08:59.977962+00:00
795,CS044,T021006145,OP,17,,,31,13,,,2026-08-30 00:09:00.582275+00:00,2026-08-30 00:09:00.582282+00:00,2026-08-30 00:08:59.977962+00:00
796,CS045,T021006129,OP,17,,,30,13,,,2026-08-30 00:09:00.583002+00:00,2026-08-30 00:09:00.583009+00:00,2026-08-30 00:08:59.977962+00:00
797,CS046,T021006165,OP,17,,,22,13,,,2026-08-30 00:09:00.583847+00:00,2026-08-30 00:09:00.583854+00:00,2026-08-30 00:08:59.977962+00:00
798,CS047,T021009098,OP,17,,,78,13,,,2026-08-30 00:09:00.584767+00:00,2026-08-30 00:09:00.584781+00:00,2026-08-30 00:08:59.977962+00:00
799,CS048,T021009187,OP,17,,,81,13,,,2026-08-30 00:09:00.585612+00:00,2026-08-30 00:09:00.585619+00:00,2026-08-30 00:08:59.977962+00:00
800,CS049,T021009192,OP,17,,,82,13,,,2026-08-30 00:09:00.586358+00:00,2026-08-30 00:09:00.586365+00:00,2026-08-30 00:08:59.977962+00:00
801,CS050,T021000782,OP,17,,,9,13,,,2026-08-30 00:09:00.587200+00:00,2026-08-30 00:09:00.587207+00:00,2026-08-30 00:08:59.977962+00:00
802,CS051,T0210016Q5,OP,17,,,9,13,,,2026-08-30 00:09:00.587939+00:00,2026-08-30 00:09:00.587947+00:00,2026-08-30 00:08:59.977962+00:00
803,CS052,T021006133,OP,17,,,12,13,,,2026-08-30 00:09:00.588768+00:00,2026-08-30 00:09:00.588776+00:00,2026-08-30 00:08:59.977962+00:00
804,CS053,T021005596,OP,17,,,4,13,,,2026-08-30 00:09:00.589571+00:00,2026-08-30 00:09:00.589578+00:00,2026-08-30 00:08:59.977962+00:00
805,CS054,T0210019Q1,OP,17,,,3,13,,,2026-08-30 00:09:00.590354+00:00,2026-08-30 00:09:00.590361+00:00,2026-08-30 00:08:59.977962+00:00
806,CS055,T021006451,OP,17,,,17,13,,,2026-08-30 00:09:00.591246+00:00,2026-08-30 00:09:00.591253+00:00,2026-08-30 00:08:59.977962+00:00
807,CS056,T0210009Q3,OP,17,,,2,13,,,2026-08-30 00:09:00.591988+00:00,2026-08-30 00:09:00.591996+00:00,2026-08-30 00:08:59.977962+00:00
808,CS057,T021006162,OP,17,,,45,13,,,2026-08-30 00:09:00.592770+00:00,2026-08-30 00:09:00.592783+00:00,2026-08-30 00:08:59.977962+00:00
809,CS058,T0210007Q3,OP,17,,,1,13,,,2026-08-30 00:09:00.593503+00:00,2026-08-30 00:09:00.593510+00:00,2026-08-30 00:08:59.977962+00:00
810,CS059,T0210007Q5,OP,17,,,34,13,,,2026-08-30 00:09:00.594264+00:00,2026-08-30 00:09:00.594271+00:00,2026-08-30 00:08:59.977962+00:00
811,CS060,T021009085,OP,17,,,35,13,,,2026-08-30 00:09:00.595083+00:00,2026-08-30 00:09:00.595091+00:00,2026-08-30 00:08:59.977962+00:00
812,CS061,T021006198,OP,17,,,33,13,,,2026-08-30 00:09:00.595839+00:00,2026-08-30 00:09:00.595846+00:00,2026-08-30 00:08:59.977962+00:00
813,CS062,T021008762,OP,17,,,70,13,,,2026-08-30 00:09:00.596502+00:00,2026-08-30 00:09:00.596509+00:00,2026-08-30 00:08:59.977962+00:00
814,CS063,T021006164,OP,17,,,71,13,,,2026-08-30 00:09:00.597270+00:00,2026-08-30 00:09:00.597277+00:00,2026-08-30 00:08:59.977962+00:00
815,CS064,T021008800,OP,17,,,72,13,,,2026-08-30 00:09:00.597960+00:00,2026-08-30 00:09:00.597967+00:00,2026-08-30 00:08:59.977962+00:00
816,CS065,T021009104,OP,17,,,69,13,,,2026-08-30 00:09:00.598657+00:00,2026-08-30 00:09:00.598696+00:00,2026-08-30 00:08:59.977962+00:00
817,CS066,T021009107,OP,17,,,68,13,,,2026-08-30 00:09:00.599456+00:00,2026-08-30 00:09:00.599464+00:00,2026-08-30 00:08:59.977962+00:00
818,CS067,T021009102,OP,17,,,67,13,,,2026-08-30 00:09:00.600218+00:00,2026-08-30 00:09:00.600243+00:00,2026-08-30 00:08:59.977962+00:00
819,CS068,T021009183,OP,17,,,60,13,,,2026-08-30 00:09:00.601171+00:00,2026-08-30 00:09:00.601178+00:00,2026-08-30 00:08:59.977962+00:00
820,CS069,T021009186,OP,17,,,58,13,,,2026-08-30 00:09:00.601881+00:00,2026-08-30 00:09:00.601888+00:00,2026-08-30 00:08:59.977962+00:00
821,CS070,T021009189,OP,17,,,57,13,,,2026-08-30 00:09:00.602543+00:00,2026-08-30 00:09:00.602551+00:00,2026-08-30 00:08:59.977962+00:00
822,CS071,T021009194,OP,17,,,56,13,,,2026-08-30 00:09:00.603379+00:00,2026-08-30 00:09:00.603387+00:00,2026-08-30 00:08:59.977962+00:00
823,CS072,T021009177,OP,17,,,55,13,,,2026-08-30 00:09:00.604140+00:00,2026-08-30 00:09:00.604147+00:00,2026-08-30 00:08:59.977962+00:00
824,CS073,T021009125,OP,17,,,64,13,,,2026-08-30 00:09:00.604994+00:00,2026-08-30 00:09:00.605003+00:00,2026-08-30 00:08:59.977962+00:00
825,CS074,T021009190,OP,17,,,63,13,,,2026-08-30 00:09:00.605706+00:00,2026-08-30 00:09:00.605714+00:00,2026-08-30 00:08:59.977962+00:00
826,CS075,T021009111,OP,17,,,61,13,,,2026-08-30 00:09:00.606401+00:00,2026-08-30 00:09:00.606409+00:00,2026-08-30 00:08:59.977962+00:00
827,CS076,T021009099,OP,17,,,66,13,,,2026-08-30 00:09:00.607161+00:00,2026-08-30 00:09:00.607168+00:00,2026-08-30 00:08:59.977962+00:00
828,CS077,T021009188,OP,17,,,65,13,,,2026-08-30 00:09:00.607920+00:00,2026-08-30 00:09:00.607928+00:00,2026-08-30 00:08:59.977962+00:00
829,CS078,T021009122,OP,17,,,62,13,,,2026-08-30 00:09:00.608693+00:00,2026-08-30 00:09:00.608720+00:00,2026-08-30 00:08:59.977962+00:00
830,CS079,T021009185,OP,17,,,79,13,,,2026-08-30 00:09:00.609470+00:00,2026-08-30 00:09:00.609478+00:00,2026-08-30 00:08:59.977962+00:00
831,CS080,T021009195,OP,17,,,83,13,,,2026-08-30 00:09:00.610211+00:00,2026-08-30 00:09:00.610218+00:00,2026-08-30 00:08:59.977962+00:00
832,CS081,T021009181,OP,17,,,84,13,,,2026-08-30 00:09:00.611227+00:00,2026-08-30 00:09:00.611234+00:00,2026-08-30 00:08:59.977962+00:00
833,CS082,T021009182,OP,17,,,85,13,,,2026-08-30 00:09:00.611986+00:00,2026-08-30 00:09:00.611994+00:00,2026-08-30 00:08:59.977962+00:00
834,CS083,T021009179,OP,17,,,86,13,,,2026-08-30 00:09:00.612828+00:00,2026-08-30 00:09:00.612841+00:00,2026-08-30 00:08:59.977962+00:00
835,CS084,T021009199,OP,17,,,87,13,,,2026-08-30 00:09:00.613560+00:00,2026-08-30 00:09:00.613568+00:00,2026-08-30 00:08:59.977962+00:00
836,CS085,T021009191,OP,17,,,97,13,,,2026-08-30 00:09:00.614282+00:00,2026-08-30 00:09:00.614289+00:00,2026-08-30 00:08:59.977962+00:00
1079,LT001,76815,OP,,,,89,11,3.7.0,,2026-08-30 00:09:00.798891+00:00,2026-08-30 00:09:00.798899+00:00,2026-08-30 00:08:59.977962+00:00
708,LT01,86296,OP,15,,,68,11,,,2026-08-30 00:09:00.522502+00:00,2026-08-30 00:09:00.522509+00:00,2026-08-30 00:08:59.977962+00:00
709,LT02,89965,OP,15,,,68,11,,,2026-08-30 00:09:00.523134+00:00,2026-08-30 00:09:00.523141+00:00,2026-08-30 00:08:59.977962+00:00
710,LT03,76818,OP,15,,,62,11,,,2026-08-30 00:09:00.523718+00:00,2026-08-30 00:09:00.523744+00:00,2026-08-30 00:08:59.977962+00:00
711,LT04,75242,OP,15,,,62,11,,,2026-08-30 00:09:00.524303+00:00,2026-08-30 00:09:00.524311+00:00,2026-08-30 00:08:59.977962+00:00
712,LT05,XXX-00032,OP,15,,,55,11,,,2026-08-30 00:09:00.524921+00:00,2026-08-30 00:09:00.524929+00:00,2026-08-30 00:08:59.977962+00:00
713,LT06,XXX-00033,OP,15,,,55,11,,,2026-08-30 00:09:00.525471+00:00,2026-08-30 00:09:00.525478+00:00,2026-08-30 00:08:59.977962+00:00
714,LT07,86300,OP,15,,,34,11,,,2026-08-30 00:09:00.526109+00:00,2026-08-30 00:09:00.526117+00:00,2026-08-30 00:08:59.977962+00:00
715,LT08,86291,OP,15,,,34,11,,,2026-08-30 00:09:00.526763+00:00,2026-08-30 00:09:00.526770+00:00,2026-08-30 00:08:59.977962+00:00
716,LT09,XXX-00034,OP,15,,,34,11,,,2026-08-30 00:09:00.527380+00:00,2026-08-30 00:09:00.527388+00:00,2026-08-30 00:08:59.977962+00:00
717,LT10,XXX-00035,OP,15,,,34,11,,,2026-08-30 00:09:00.528095+00:00,2026-08-30 00:09:00.528102+00:00,2026-08-30 00:08:59.977962+00:00
718,LT11,86290,OP,15,,,89,11,,,2026-08-30 00:09:00.528651+00:00,2026-08-30 00:09:00.528659+00:00,2026-08-30 00:08:59.977962+00:00
719,LT12,86294,OP,15,,,94,11,,,2026-08-30 00:09:00.529285+00:00,2026-08-30 00:09:00.529292+00:00,2026-08-30 00:08:59.977962+00:00
720,LT13,XXX-00036,OP,15,,,80,11,,,2026-08-30 00:09:00.529917+00:00,2026-08-30 00:09:00.529924+00:00,2026-08-30 00:08:59.977962+00:00
721,LT14,XXX-00037,OP,15,,,80,11,,,2026-08-30 00:09:00.530467+00:00,2026-08-30 00:09:00.530474+00:00,2026-08-30 00:08:59.977962+00:00
672,MA54,W01B00002,OP,11,,,34,7,,,2026-08-30 00:09:00.497545+00:00,2026-08-30 00:09:00.497553+00:00,2026-08-30 00:08:59.977962+00:00
587,MR01,MAA30007Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.435153+00:00,2026-08-30 00:09:00.435165+00:00,2026-08-30 00:08:59.977962+00:00
588,MR02,MAA30008Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.435912+00:00,2026-08-30 00:09:00.435920+00:00,2026-08-30 00:08:59.977962+00:00
589,MR03,MAA30009Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.436680+00:00,2026-08-30 00:09:00.436688+00:00,2026-08-30 00:08:59.977962+00:00
590,MR04,MAA30010Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.437451+00:00,2026-08-30 00:09:00.437459+00:00,2026-08-30 00:08:59.977962+00:00
591,MR05,MAA30011Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.438213+00:00,2026-08-30 00:09:00.438221+00:00,2026-08-30 00:08:59.977962+00:00
592,MR06,XXX-00025,OP,3,,,95,2,,,2026-08-30 00:09:00.438952+00:00,2026-08-30 00:09:00.438960+00:00,2026-08-30 00:08:59.977962+00:00
593,MR07,MAA30013Q7,OP,3,,,110,2,,,2026-08-30 00:09:00.439661+00:00,2026-08-30 00:09:00.439678+00:00,2026-08-30 00:08:59.977962+00:00
594,MR08,MAA30014Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.440432+00:00,2026-08-30 00:09:00.440440+00:00,2026-08-30 00:08:59.977962+00:00
595,MR09,MAA30015Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.441134+00:00,2026-08-30 00:09:00.441142+00:00,2026-08-30 00:08:59.977962+00:00
596,MR10,XXX-00026,OP,3,,,95,2,,,2026-08-30 00:09:00.441871+00:00,2026-08-30 00:09:00.441879+00:00,2026-08-30 00:08:59.977962+00:00
597,MR11,MAA30017Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.442603+00:00,2026-08-30 00:09:00.442611+00:00,2026-08-30 00:08:59.977962+00:00
604,MR12,XXX-00030,OP,3,,,95,2,,,2026-08-30 00:09:00.447705+00:00,2026-08-30 00:09:00.447713+00:00,2026-08-30 00:08:59.977962+00:00
598,MR13,M01C001832,OP,3,,,95,2,,,2026-08-30 00:09:00.443350+00:00,2026-08-30 00:09:00.443358+00:00,2026-08-30 00:08:59.977962+00:00
599,MR14,MAA30020Q7,OP,3,,,95,2,,,2026-08-30 00:09:00.444030+00:00,2026-08-30 00:09:00.444038+00:00,2026-08-30 00:08:59.977962+00:00
611,MR15,MAA30021Q7,OP,5,,,95,2,,,2026-08-30 00:09:00.452728+00:00,2026-08-30 00:09:00.452736+00:00,2026-08-30 00:08:59.977962+00:00
600,MR16,XXX-00027,OP,3,,,95,2,,,2026-08-30 00:09:00.444770+00:00,2026-08-30 00:09:00.444778+00:00,2026-08-30 00:08:59.977962+00:00
605,MR17,XXX-00031,OP,3,,,95,2,,,2026-08-30 00:09:00.448381+00:00,2026-08-30 00:09:00.448389+00:00,2026-08-30 00:08:59.977962+00:00
606,MR18,MAA30024Q7,OP,4,,,89,2,,,2026-08-30 00:09:00.449134+00:00,2026-08-30 00:09:00.449142+00:00,2026-08-30 00:08:59.977962+00:00
607,MR19,MAA30099Q6,OP,4,,,95,2,,,2026-08-30 00:09:00.449864+00:00,2026-08-30 00:09:00.449872+00:00,2026-08-30 00:08:59.977962+00:00
608,MR20,MAA30100Q6,OP,4,,,95,2,,,2026-08-30 00:09:00.450478+00:00,2026-08-30 00:09:00.450487+00:00,2026-08-30 00:08:59.977962+00:00
612,MR21,MAA30005Q7,OP,5,,,95,2,,,2026-08-30 00:09:00.453474+00:00,2026-08-30 00:09:00.453482+00:00,2026-08-30 00:08:59.977962+00:00
613,MR22,MAA30006Q7,OP,5,,,95,2,1.54,,2026-08-30 00:09:00.454179+00:00,2026-08-30 00:09:00.454186+00:00,2026-08-30 00:08:59.977962+00:00
617,MR23,MCA30002Q7,OP,6,,,95,2,,,2026-08-30 00:09:00.457148+00:00,2026-08-30 00:09:00.457156+00:00,2026-08-30 00:08:59.977962+00:00
618,MR24,MCA30003Q7,OP,6,,,95,2,,,2026-08-30 00:09:00.457876+00:00,2026-08-30 00:09:00.457884+00:00,2026-08-30 00:08:59.977962+00:00
619,MR25,MCA300015Q5,OP,6,,,89,2,,,2026-08-30 00:09:00.458608+00:00,2026-08-30 00:09:00.458616+00:00,2026-08-30 00:08:59.977962+00:00
621,MR26,M01F002293,OP,6,,,89,2,,,2026-08-30 00:09:00.460028+00:00,2026-08-30 00:09:00.460036+00:00,2026-08-30 00:08:59.977962+00:00
616,MR29,M01C036841,OP,5,,,95,2,,,2026-08-30 00:09:00.456381+00:00,2026-08-30 00:09:00.456389+00:00,2026-08-30 00:08:59.977962+00:00
615,MR31,M01C008878,OP,5,,,89,2,,,2026-08-30 00:09:00.455627+00:00,2026-08-30 00:09:00.455635+00:00,2026-08-30 00:08:59.977962+00:00
620,MR32,M01F001185,OP,6,,,95,2,,,2026-08-30 00:09:00.459337+00:00,2026-08-30 00:09:00.459345+00:00,2026-08-30 00:08:59.977962+00:00
609,MR33,M01C008331,OP,4,,,95,2,,,2026-08-30 00:09:00.451270+00:00,2026-08-30 00:09:00.451277+00:00,2026-08-30 00:08:59.977962+00:00
601,MR34,XXX-00028,OP,3,,,116,2,,,2026-08-30 00:09:00.445504+00:00,2026-08-30 00:09:00.445512+00:00,2026-08-30 00:08:59.977962+00:00
602,MR35,M01C005074,OP,3,,,95,2,,,2026-08-30 00:09:00.446236+00:00,2026-08-30 00:09:00.446244+00:00,2026-08-30 00:08:59.977962+00:00
614,MR36,M01C008876,OP,5,,,89,2,,,2026-08-30 00:09:00.454884+00:00,2026-08-30 00:09:00.454892+00:00,2026-08-30 00:08:59.977962+00:00
610,MR888,M01C008882,OP,4,,,95,2,,,2026-08-30 00:09:00.451979+00:00,2026-08-30 00:09:00.451987+00:00,2026-08-30 00:08:59.977962+00:00
603,MRHART01,XXX-00029,OP,3,,,95,2,,,2026-08-30 00:09:00.446967+00:00,2026-08-30 00:09:00.446975+00:00,2026-08-30 00:08:59.977962+00:00
1,PGM001,M03140482221,OP,1,,,8,1,,,2026-08-30 00:08:59.977234+00:00,2026-08-30 00:08:59.977299+00:00,2026-08-30 00:08:59.977962+00:00
2,PGM002,M03140483421,OP,1,,,96,1,,,2026-08-30 00:08:59.997374+00:00,2026-08-30 00:08:59.997404+00:00,2026-08-30 00:08:59.977962+00:00
3,PGM003,M03140478221,OP,1,,,109,1,,,2026-08-30 00:08:59.999959+00:00,2026-08-30 00:08:59.999987+00:00,2026-08-30 00:08:59.977962+00:00
4,PGM004,M03140482121,OP,1,,,95,1,,,2026-08-30 00:09:00.002806+00:00,2026-08-30 00:09:00.002871+00:00,2026-08-30 00:08:59.977962+00:00
5,PGM005,XXX-00001,OP,1,,,110,1,,,2026-08-30 00:09:00.005898+00:00,2026-08-30 00:09:00.005929+00:00,2026-08-30 00:08:59.977962+00:00
6,PGM006,M03140483021,OP,1,,,106,1,,,2026-08-30 00:09:00.008353+00:00,2026-08-30 00:09:00.008382+00:00,2026-08-30 00:08:59.977962+00:00
7,PGM007,M03140483721,OP,1,,,95,1,,,2026-08-30 00:09:00.011033+00:00,2026-08-30 00:09:00.011065+00:00,2026-08-30 00:08:59.977962+00:00
8,PGM008,M03140424621,OP,1,,,95,1,,,2026-08-30 00:09:00.013355+00:00,2026-08-30 00:09:00.013382+00:00,2026-08-30 00:08:59.977962+00:00
9,PGM009,M03140421421,OP,1,,,111,1,,,2026-08-30 00:09:00.015592+00:00,2026-08-30 00:09:00.015612+00:00,2026-08-30 00:08:59.977962+00:00
10,PGM010,M03140417521,OP,1,,,95,1,,,2026-08-30 00:09:00.017329+00:00,2026-08-30 00:09:00.017348+00:00,2026-08-30 00:08:59.977962+00:00
11,PGM011,M03140435521,OP,1,,,95,1,,,2026-08-30 00:09:00.019139+00:00,2026-08-30 00:09:00.019159+00:00,2026-08-30 00:08:59.977962+00:00
12,PGM012,M03140453821,OP,1,,,98,1,,,2026-08-30 00:09:00.021095+00:00,2026-08-30 00:09:00.021120+00:00,2026-08-30 00:08:59.977962+00:00
13,PGM013,M03140476821,OP,1,,,95,1,,,2026-08-30 00:09:00.022993+00:00,2026-08-30 00:09:00.023010+00:00,2026-08-30 00:08:59.977962+00:00
14,PGM014,M03140428621,OP,1,,,95,1,,,2026-08-30 00:09:00.024214+00:00,2026-08-30 00:09:00.024229+00:00,2026-08-30 00:08:59.977962+00:00
15,PGM015,M03140419621,OP,1,,,103,1,,,2026-08-30 00:09:00.025414+00:00,2026-08-30 00:09:00.025427+00:00,2026-08-30 00:08:59.977962+00:00
16,PGM016,M03140415621,OP,1,,,112,1,,,2026-08-30 00:09:00.026394+00:00,2026-08-30 00:09:00.026407+00:00,2026-08-30 00:08:59.977962+00:00
17,PGM017,M03140480621,OP,1,,,98,1,,,2026-08-30 00:09:00.027381+00:00,2026-08-30 00:09:00.027392+00:00,2026-08-30 00:08:59.977962+00:00
18,PGM018,M03140426521,OP,1,,,95,1,,,2026-08-30 00:09:00.028428+00:00,2026-08-30 00:09:00.028440+00:00,2026-08-30 00:08:59.977962+00:00
19,PGM019,M03140427321,OP,1,,,95,1,,,2026-08-30 00:09:00.029327+00:00,2026-08-30 00:09:00.029339+00:00,2026-08-30 00:08:59.977962+00:00
20,PGM020,M03140424021,OP,2,,,95,1,,,2026-08-30 00:09:00.030333+00:00,2026-08-30 00:09:00.030345+00:00,2026-08-30 00:08:59.977962+00:00
21,PGM021,M03140414321,OP,1,,,95,1,,,2026-08-30 00:09:00.031371+00:00,2026-08-30 00:09:00.031384+00:00,2026-08-30 00:08:59.977962+00:00
22,PGM022,M03140427721,OP,1,,,95,1,,,2026-08-30 00:09:00.032418+00:00,2026-08-30 00:09:00.032430+00:00,2026-08-30 00:08:59.977962+00:00
23,PGM023,M03140423221,OP,1,,,19,1,,,2026-08-30 00:09:00.033478+00:00,2026-08-30 00:09:00.033491+00:00,2026-08-30 00:08:59.977962+00:00
24,PGM024,M03140478421,OP,1,,,95,1,,,2026-08-30 00:09:00.034527+00:00,2026-08-30 00:09:00.034540+00:00,2026-08-30 00:08:59.977962+00:00
25,PGM025,M03140477421,OP,1,,,98,1,,,2026-08-30 00:09:00.035486+00:00,2026-08-30 00:09:00.035499+00:00,2026-08-30 00:08:59.977962+00:00
26,PGM026,M03140479321,OP,1,,,95,1,,,2026-08-30 00:09:00.036405+00:00,2026-08-30 00:09:00.036417+00:00,2026-08-30 00:08:59.977962+00:00
27,PGM027,M03140453221,OP,1,,,95,1,,,2026-08-30 00:09:00.037298+00:00,2026-08-30 00:09:00.037309+00:00,2026-08-30 00:08:59.977962+00:00
28,PGM028,M03140449521,OP,1,,,95,1,,,2026-08-30 00:09:00.038173+00:00,2026-08-30 00:09:00.038185+00:00,2026-08-30 00:08:59.977962+00:00
29,PGM029,M03140414621,OP,1,,,95,1,,,2026-08-30 00:09:00.039064+00:00,2026-08-30 00:09:00.039076+00:00,2026-08-30 00:08:59.977962+00:00
30,PGM030,M03240423721,OP,1,,,95,1,,,2026-08-30 00:09:00.039942+00:00,2026-08-30 00:09:00.039953+00:00,2026-08-30 00:08:59.977962+00:00
31,PGM031,M03140477821,OP,1,,,95,1,,,2026-08-30 00:09:00.040819+00:00,2026-08-30 00:09:00.040831+00:00,2026-08-30 00:08:59.977962+00:00
32,PGM032,M03140456021,OP,1,,,95,1,,,2026-08-30 00:09:00.041769+00:00,2026-08-30 00:09:00.041781+00:00,2026-08-30 00:08:59.977962+00:00
33,PGM033,M03140420421,OP,1,,,40,1,,,2026-08-30 00:09:00.042727+00:00,2026-08-30 00:09:00.042739+00:00,2026-08-30 00:08:59.977962+00:00
34,PGM034,M03140453121,OP,1,,,95,1,,,2026-08-30 00:09:00.043587+00:00,2026-08-30 00:09:00.043598+00:00,2026-08-30 00:08:59.977962+00:00
35,PGM035,M03140429521,OP,1,,,111,1,,,2026-08-30 00:09:00.044534+00:00,2026-08-30 00:09:00.044546+00:00,2026-08-30 00:08:59.977962+00:00
36,PGM036,M03140415321,OP,1,,,95,1,,,2026-08-30 00:09:00.045418+00:00,2026-08-30 00:09:00.045430+00:00,2026-08-30 00:08:59.977962+00:00
37,PGM037,M03140483521,OP,1,,,95,1,,,2026-08-30 00:09:00.046289+00:00,2026-08-30 00:09:00.046301+00:00,2026-08-30 00:08:59.977962+00:00
38,PGM038,M03140417721,OP,1,,,111,1,,,2026-08-30 00:09:00.047156+00:00,2026-08-30 00:09:00.047168+00:00,2026-08-30 00:08:59.977962+00:00
39,PGM039,M03140429221,OP,1,,,95,1,,,2026-08-30 00:09:00.048024+00:00,2026-08-30 00:09:00.048036+00:00,2026-08-30 00:08:59.977962+00:00
40,PGM040,M03140485221,OP,1,,,95,1,,,2026-08-30 00:09:00.048951+00:00,2026-08-30 00:09:00.048962+00:00,2026-08-30 00:08:59.977962+00:00
41,PGM041,M03140415721,OP,1,,,98,1,,,2026-08-30 00:09:00.049943+00:00,2026-08-30 00:09:00.049955+00:00,2026-08-30 00:08:59.977962+00:00
42,PGM042,M03140419321,OP,1,,,95,1,,,2026-08-30 00:09:00.050811+00:00,2026-08-30 00:09:00.050821+00:00,2026-08-30 00:08:59.977962+00:00
43,PGM043,M03140476521,OP,1,,,95,1,,,2026-08-30 00:09:00.051541+00:00,2026-08-30 00:09:00.051551+00:00,2026-08-30 00:08:59.977962+00:00
44,PGM044,M03140428521,OP,1,,,95,1,,,2026-08-30 00:09:00.052375+00:00,2026-08-30 00:09:00.052385+00:00,2026-08-30 00:08:59.977962+00:00
45,PGM045,M03140416521,OP,1,,,100,1,,,2026-08-30 00:09:00.053166+00:00,2026-08-30 00:09:00.053177+00:00,2026-08-30 00:08:59.977962+00:00
46,PGM046,M03140478821,OP,1,,,112,1,,,2026-08-30 00:09:00.053911+00:00,2026-08-30 00:09:00.053921+00:00,2026-08-30 00:08:59.977962+00:00
47,PGM047,M03140425821,OP,1,,,95,1,,,2026-08-30 00:09:00.054648+00:00,2026-08-30 00:09:00.054659+00:00,2026-08-30 00:08:59.977962+00:00
48,PGM048,M03140412921,OP,1,,,40,1,,,2026-08-30 00:09:00.055387+00:00,2026-08-30 00:09:00.055396+00:00,2026-08-30 00:08:59.977962+00:00
49,PGM049,M03140430921,OP,1,,,95,1,,,2026-08-30 00:09:00.056064+00:00,2026-08-30 00:09:00.056073+00:00,2026-08-30 00:08:59.977962+00:00
50,PGM050,M03140413921,OP,1,,,95,1,,,2026-08-30 00:09:00.056704+00:00,2026-08-30 00:09:00.056712+00:00,2026-08-30 00:08:59.977962+00:00
51,PGM051,M03140431121,OP,1,,,95,1,,,2026-08-30 00:09:00.057327+00:00,2026-08-30 00:09:00.057336+00:00,2026-08-30 00:08:59.977962+00:00
52,PGM052,M03140432421,OP,1,,,95,1,,,2026-08-30 00:09:00.058014+00:00,2026-08-30 00:09:00.058023+00:00,2026-08-30 00:08:59.977962+00:00
53,PGM053,M03140435621,OP,1,,,95,1,,,2026-08-30 00:09:00.058639+00:00,2026-08-30 00:09:00.058647+00:00,2026-08-30 00:08:59.977962+00:00
54,PGM054,M03140426721,OP,1,,,95,1,,,2026-08-30 00:09:00.059283+00:00,2026-08-30 00:09:00.059292+00:00,2026-08-30 00:08:59.977962+00:00
55,PGM055,M03140481021,OP,1,,,95,1,,,2026-08-30 00:09:00.059914+00:00,2026-08-30 00:09:00.059923+00:00,2026-08-30 00:08:59.977962+00:00
56,PGM056,M03140428421,OP,1,,,95,1,,,2026-08-30 00:09:00.060562+00:00,2026-08-30 00:09:00.060570+00:00,2026-08-30 00:08:59.977962+00:00
57,PGM057,M03140413121,OP,1,,,106,1,,,2026-08-30 00:09:00.061128+00:00,2026-08-30 00:09:00.061136+00:00,2026-08-30 00:08:59.977962+00:00
58,PGM058,M03140486121,OP,1,,,95,1,,,2026-08-30 00:09:00.061687+00:00,2026-08-30 00:09:00.061695+00:00,2026-08-30 00:08:59.977962+00:00
59,PGM059,M03140478521,OP,1,,,98,1,,,2026-08-30 00:09:00.062239+00:00,2026-08-30 00:09:00.062247+00:00,2026-08-30 00:08:59.977962+00:00
60,PGM060,M03140419121,OP,1,,,95,1,,,2026-08-30 00:09:00.062839+00:00,2026-08-30 00:09:00.062847+00:00,2026-08-30 00:08:59.977962+00:00
61,PGM061,M03140481821,OP,1,,,95,1,,,2026-08-30 00:09:00.063576+00:00,2026-08-30 00:09:00.063589+00:00,2026-08-30 00:08:59.977962+00:00
62,PGM062,M03140423121,OP,1,,,111,1,,,2026-08-30 00:09:00.064178+00:00,2026-08-30 00:09:00.064186+00:00,2026-08-30 00:08:59.977962+00:00
